33;874;66101
33;320;112468
33;422;15000
33;503;17300
33;345;124986
33;321;58821
33;377;11340
33;376;16849
33;671;41710
33;322;290221
33;323;26356
33;378;15848
33;379;17350
33;324;31890
33;325;41084
33;504;25000
33;689;105908
33;326;1000
33;1136;76053
33;327;37550
33;355;62143
33;328;32880
33;564;43871
33;607;60746
33;329;32894
33;332;28210
33;331;20005
33;333;18076
33;690;80412
33;330;10110
33;336;112490
33;337;166162
33;606;69865
33;335;13799
33;381;23096
33;423;16879
33;388;15679
33;338;21220
33;339;17810
33;340;41019
33;565;41707
33;341;76568
33;383;25600
33;382;27393
33;389;34480
33;347;111145
33;343;100478
33;344;102310
33;346;97304
33;348;119501
33;349;24691
33;351;48642
33;350;74993
33;352;124523
33;353;138490
33;467;28417
33;437;24816
33;505;85001
33;492;13800
33;354;23185
33;384;41946
33;385;12484
33;787;7595
33;356;46477
33;386;12401
33;387;33590
33;608;443831
33;357;37500
33;358;12100
33;468;26000
33;477;13299
33;691;24130
33;390;19000
33;566;86757
33;424;55435
33;391;195299
33;392;59975
33;506;23969
33;609;412028
33;507;13476
33;393;16946
33;567;279889
33;875;17713
33;610;47420
33;641;42308
33;508;11800
33;395;26097
33;692;104832
33;425;26430
33;469;19620
33;396;44268
33;426;14251
33;394;80924
33;397;14443
33;510;16054
33;950;13039
33;399;17831
33;511;10150
33;398;44701
33;427;75440
33;568;45819
33;401;26075
33;400;34270
33;1137;8069
33;402;100191
33;682;195408
33;512;72896
33;403;21531
33;611;11226
33;406;52710
33;405;68891
33;428;79644
33;404;21125
33;429;29964
33;612;87890
33;951;22479
33;408;123401
33;431;25179
33;407;166151
33;513;66922
33;409;53160
33;686;68618
33;446;71777
33;449;187500
33;600;17486
33;430;75719
33;571;25760
33;410;232500
33;447;28531
33;598;71713
33;432;104770
33;411;22501
33;434;17860
33;570;11951
33;435;34140
33;438;100736
33;439;140369
33;412;58677
33;1138;80029
33;413;20395
33;615;37297
33;440;92406
33;441;12690
33;442;80220
33;444;97260
33;952;16399
33;443;22179
33;448;16695
33;470;45153
33;445;18490
33;472;23061
33;518;606961
33;572;68808
33;514;155451
33;613;71984
33;693;23961
33;450;14305
33;519;219310
33;452;10001
33;573;66645
33;1354;12850
33;451;119977
33;471;11116
33;455;34938
33;480;65656
33;454;8619
33;453;69223
33;456;49129
33;614;60487
33;515;119591
33;953;17294
33;474;11278
33;1591;115000
33;457;30086
33;420;41580
33;473;10540
33;479;11990
33;574;34291
33;1280;39490
33;459;8875
33;694;124620
33;458;134174
33;460;12225
33;516;79065
33;517;131838
33;1697;15950
33;463;38401
33;475;69943
33;487;18601
33;521;36756
33;788;31536
33;478;11299
33;476;14851
33;695;58389
33;522;47601
33;464;33285
33;466;12731
33;520;167408
33;461;11102
33;462;73700
33;1140;113180
33;523;184400
33;481;62713
33;482;15220
33;575;20750
33;483;36809
33;484;14915
33;576;31086
33;954;39690
33;577;20597
33;524;46709
33;676;205000
33;698;99580
33;485;54923
33;486;14610
33;578;86013
33;616;22831
33;489;13101
33;1278;44000
33;681;348739
33;885;61772
33;488;21237
33;490;20450
33;491;45949
33;1141;13861
33;493;29480
33;1497;163464
33;494;12240
33;1205;73296
33;579;70217
33;1279;30514
33;531;17336
33;534;15760
33;580;40500
33;617;18226
33;1281;9715
33;1382;132623
33;581;9005
33;618;12957
33;847;12274
33;846;101862
33;584;11400
33;640;26000
33;789;4861
33;877;15431
33;955;59070
33;582;246539
33;583;22135
33;620;24150
33;790;108433
33;769;37500
33;585;136019
33;619;46258
33;525;104533
33;642;28614
33;586;112758
33;587;24929
33;1184;10129
33;879;591758
33;527;47800
33;526;188263
33;528;74039
33;1698;95061
33;529;80185
33;530;13490
33;956;11976
33;1282;52972
33;532;33959
33;621;37339
33;1501;2321
33;543;13358
33;533;87923
33;535;15020
33;588;111784
33;957;25891
33;536;68089
33;589;43066
33;791;25317
33;537;20487
33;1007;29870
33;547;27720
33;538;29144
33;540;30444
33;539;27101
33;541;19210
33;590;36846
33;1498;156909
33;542;25065
33;643;246804
33;702;55818
33;544;46410
33;958;12200
33;545;29680
33;622;196148
33;548;11099
33;624;11169
33;593;88642
33;551;18760
33;550;115029
33;594;13888
33;1500;9800
33;552;39841
33;1283;23441
33;591;189327
33;555;61021
33;556;21723
33;592;12959
33;959;101180
33;599;100569
33;886;61494
33;596;119932
33;721;29310
33;625;63628
33;626;5420
33;644;45200
33;792;57451
33;1284;93215
33;652;10095
33;657;11869
33;648;11247
33;632;4280
33;1006;55699
33;631;72905
33;920;37671
33;1496;92734
33;627;11926
33;793;11265
33;1604;47331
33;628;23840
33;1142;32032
33;794;32280
33;646;9261
33;848;13185
33;645;25768
33;759;266401
33;654;115710
33;629;151034
33;630;68575
33;758;11700
33;795;12264
33;1699;71855
33;1286;8738
33;703;12006
33;659;12990
33;760;10132
33;704;12954
33;634;32400
33;661;90316
33;960;45274
33;647;26316
33;656;29618
33;887;53053
33;1143;142025
33;638;109459
33;637;47010
33;633;33746
33;705;350381
33;722;47070
33;735;26548
33;1502;73041
33;649;49844
33;761;301168
33;725;17210
33;762;32400
33;1144;16220
33;635;38951
33;727;10021
33;1145;159725
33;1287;11391
33;655;105792
33;665;58709
33;636;98269
33;650;37998
33;653;15190
33;623;21469
33;749;60139
33;708;77425
33;763;113683
33;597;38000
33;639;62280
33;651;13201
33;658;55350
33;888;33922
33;723;13267
33;660;10160
33;710;27440
33;796;25377
33;664;125180
33;662;1800
33;764;24000
33;663;6540
33;1146;84809
33;961;100992
33;1700;12361
33;668;66097
33;712;49489
33;765;65106
33;666;54656
33;706;14700
33;724;82329
33;849;10150
33;713;12050
33;714;22927
33;669;45695
33;962;23667
33;707;65199
33;736;78400
33;672;59789
33;850;30708
33;730;39911
33;729;205411
33;673;21933
33;674;68468
33;766;27589
33;797;17200
33;670;18990
33;851;17250
33;709;37251
33;852;29450
33;1288;79861
33;678;117847
33;810;19030
33;696;81654
33;857;22382
33;699;99570
33;963;23622
33;773;36633
33;677;101459
33;679;164489
33;853;20250
33;880;15431
33;1561;12170
33;1355;17699
33;711;60431
33;809;11750
33;680;303041
33;683;15700
33;684;33880
33;767;30175
33;685;145492
33;697;29455
33;726;12450
33;737;101186
33;738;54577
33;1503;22955
33;739;10574
33;740;34473
33;905;121438
33;741;26573
33;742;13320
33;744;6269
33;1289;17739
33;743;33790
33;745;10199
33;747;44932
33;746;33585
33;715;21197
33;753;37065
33;754;6040
33;748;53782
33;750;20171
33;755;22786
33;751;99622
33;854;27045
33;1504;18388
33;798;17710
33;756;61491
33;757;101940
33;1290;57214
33;889;35595
33;728;42621
33;964;21289
33;731;68593
33;716;12500
33;732;88743
33;717;24000
33;733;9049
33;855;6650
33;752;33062
33;718;16725
33;700;38567
33;965;90722
33;734;35836
33;719;136718
33;1291;10910
33;768;40690
33;701;10950
33;720;15558
33;966;3325
33;801;54796
33;890;88463
33;891;20716
33;898;16680
33;802;27758
33;799;38457
33;770;42673
33;967;47711
33;771;23386
33;803;41136
33;856;26181
33;804;256801
33;772;55830
33;774;46499
33;1356;46336
33;805;12546
33;806;79816
33;775;18258
33;968;25254
33;807;124948
33;808;139245
33;776;27720
33;1008;14010
33;777;25530
33;859;21583
33;860;59555
33;909;29769
33;811;53900
33;1147;20149
33;872;16371
33;813;25729
33;1148;89752
33;1292;39431
33;778;17700
33;779;82216
33;969;30695
33;1149;29691
33;814;11230
33;1701;25054
33;970;43523
33;876;591758
33;815;25267
33;816;57066
33;858;10054
33;861;31259
33;817;23745
33;1150;102438
33;878;19977
33;971;23836
33;912;13157
33;818;12000
33;821;36990
33;820;26773
33;819;42045
33;823;62951
33;1293;48889
33;862;12286
33;863;12750
33;1151;119547
33;828;198001
33;822;17920
33;824;80444
33;864;37032
33;1152;18180
33;837;54740
33;834;87799
33;972;19850
33;842;105895
33;836;123391
33;973;176357
33;1507;15000
33;840;10069
33;832;116709
33;843;207120
33;845;76968
33;844;122159
33;833;114477
33;825;30280
33;826;17600
33;780;18710
33;1294;23750
33;781;19924
33;782;101211
33;827;17876
33;783;134807
33;784;58099
33;800;18658
33;865;68393
33;866;12134
33;785;134261
33;812;61643
33;786;14000
33;867;50336
33;974;111477
33;829;102499
33;831;133266
33;830;139810
33;975;27958
33;835;105303
33;841;88634
33;838;96355
33;839;52159
33;868;47626
33;1295;42519
33;892;55418
33;1009;217484
33;976;36516
33;1153;150499
33;977;29895
33;869;25719
33;870;25059
33;893;39042
33;894;49199
33;1296;179191
33;871;36094
33;895;10349
33;896;22186
33;1589;37500
33;1154;79515
33;1297;89996
33;881;591758
33;981;37084
33;882;15431
33;1702;158324
33;900;15496
33;883;101000
33;978;21280
33;1010;92706
33;901;182384
33;979;28299
33;1155;142592
33;980;69523
33;902;10919
33;903;25994
33;904;38769
33;1508;101671
33;907;48141
33;1156;53896
33;1014;36350
33;906;4499
33;908;57855
33;1157;48750
33;1183;124743
33;910;19399
33;983;6800
33;1298;517971
33;911;111100
33;884;62703
33;913;18518
33;1158;2125
33;1011;100862
33;914;110659
33;915;81786
33;1159;57251
33;1705;100674
33;897;38250
33;1160;39409
33;1185;123094
33;916;343974
33;918;91260
33;917;186039
33;982;14989
33;919;39600
33;1161;102259
33;1300;15696
33;984;14989
33;923;11841
33;1163;17651
33;1012;22675
33;924;36252
33;922;9000
33;985;17736
33;921;5770
33;899;26320
33;1164;108560
33;1038;145345
33;925;45939
33;926;8011
33;927;15425
33;1299;222110
33;928;21989
33;1165;241784
33;992;15000
33;929;11744
33;986;84220
33;987;10911
33;930;10125
33;931;13731
33;988;63703
33;989;28978
33;1013;29491
33;932;71982
33;990;36935
33;1166;78163
33;1301;109586
33;934;62220
33;933;27865
33;1167;38229
33;935;34909
33;1162;321262
33;1302;1750
33;942;85950
33;936;19291
33;937;101427
33;940;130215
33;941;267911
33;1097;21929
33;943;29756
33;1168;206743
33;944;88338
33;939;69390
33;945;27493
33;938;19345
33;991;18399
33;1509;105236
33;1303;14175
33;946;132671
33;1169;7110
33;993;35851
33;995;59100
33;1170;287326
33;1015;206851
33;1304;126861
33;1016;68951
33;1030;264255
33;1171;31514
33;1510;141132
33;1056;27165
33;1511;114618
33;1200;59650
33;1000;54512
33;1186;108560
33;1512;52696
33;1396;15000
33;1588;36634
33;1027;69992
33;947;10490
33;1187;144010
33;1232;273808
33;996;17439
33;1017;28220
33;1172;226827
33;1305;133375
33;1704;18201
33;1070;118353
33;1005;11336
33;1031;788890
33;1135;9975
33;1032;80498
33;1034;110331
33;1035;152809
33;1306;65289
33;1036;26569
33;1037;116926
33;1175;108560
33;1039;71312
33;1040;122643
33;1041;123999
33;1307;21106
33;1042;1520
33;1122;12509
33;1514;104946
33;1043;160024
33;1044;6900
33;1045;95370
33;1022;50871
33;1046;11141
33;1047;92329
33;1048;14430
33;1050;81607
33;1049;147542
33;1051;94970
33;1052;13130
33;1703;100000
33;1053;31495
33;1018;204349
33;997;65291
33;1019;76634
33;1024;15681
33;1023;450749
33;998;72976
33;1025;11069
33;1054;13650
33;1057;23633
33;1189;23884
33;1059;48128
33;1020;41607
33;1513;121480
33;1003;21011
33;1061;16699
33;1062;14375
33;1026;22501
33;1308;7790
33;1064;57357
33;1063;74252
33;1065;152859
33;1706;143327
33;1309;9300
33;1071;76755
33;1515;90510
33;1075;110953
33;1072;9959
33;1021;31655
33;1001;43621
33;1310;341058
33;1077;181440
33;1002;122790
33;1218;73193
33;1204;22401
33;1311;97631
33;1033;100536
33;1087;9600
33;1082;73460
33;1078;50800
33;1516;57656
33;1083;17837
33;1084;14775
33;1028;28899
33;1312;33268
33;1086;123912
33;1004;21710
33;1188;119180
33;1089;17310
33;1066;28741
33;1707;29601
33;1090;4580
33;1091;19925
33;1067;92060
33;1068;38345
33;1029;22091
33;1092;9600
33;1069;61940
33;1058;15405
33;1060;17153
33;1313;26651
33;1093;17030
33;994;39116
33;1314;77129
33;1094;153502
33;1359;24721
33;1191;11099
33;1517;80431
33;1073;8981
33;1489;22149
33;1192;26026
33;1708;69514
33;1098;14605
33;1055;15000
33;1074;14918
33;1315;102110
33;1076;48422
33;1102;18549
33;1079;88001
33;1709;136587
33;1108;12200
33;1100;68926
33;1107;125724
33;1080;89968
33;1518;68646
33;1110;95113
33;1111;5775
33;1519;3660
33;1112;17925
33;1081;89871
33;1085;12831
33;1590;22800
33;1113;43830
33;1126;25248
33;1321;17228
33;1710;212018
33;1316;49550
33;1114;16799
33;1116;52331
33;1317;8700
33;1318;101661
33;1088;5271
33;1357;64280
33;1197;21361
33;1095;13950
33;1246;41155
33;1711;107695
33;1223;17849
33;1198;26130
33;1592;61042
33;1326;36839
33;1403;48477
33;1605;170120
33;1127;21076
33;1319;37500
33;1174;15120
33;1712;62485
33;1128;37124
33;1129;114086
33;1320;38532
33;1251;77404
33;1130;23925
33;1117;19680
33;1118;42120
33;1322;115701
33;1182;43475
33;1134;24452
33;1132;53166
33;1323;14520
33;1593;114954
33;1181;94387
33;1206;99999
33;1207;27848
33;1201;47519
33;1324;27539
33;1202;7590
33;1713;44857
33;1594;60839
33;1454;42396
33;1208;235227
33;1210;28521
33;1325;159567
33;1190;16501
33;1714;32601
33;1211;51022
33;1715;102652
33;1212;22501
33;1213;21551
33;1214;117239
33;1327;78580
33;1216;38500
33;1215;21926
33;1595;21581
33;1358;5100
33;1217;26026
33;1716;102423
33;1360;7501
33;1219;45470
33;1096;24301
33;1220;357099
33;1383;132602
33;1224;13477
33;1225;68975
33;569;22955
33;1099;35842
33;1384;214816
33;1227;50848
33;1228;20689
33;1606;207100
33;1203;3951
33;1362;14130
33;1402;207820
33;1101;17300
33;1103;5000
33;1106;20169
33;1361;6000
33;1104;35475
33;1105;65881
33;1229;110039
33;1230;56400
33;1193;76763
33;1607;130781
33;1194;29245
33;1195;11391
33;1196;180404
33;1717;12626
33;1231;47457
33;1718;14500
33;1386;152489
33;1115;46274
33;1119;31439
33;546;12120
33;1328;108147
33;1426;21020
33;1233;37422
33;1124;53556
33;1221;12659
33;1719;70515
33;1596;7385
33;1387;141940
33;1369;9514
33;1236;230390
33;1329;6420
33;1237;6040
33;1720;88381
33;1222;10080
33;1239;39789
33;1363;47909
33;1597;9500
33;1123;26157
33;1173;8355
33;1242;5520
33;1226;42654
33;1125;85891
33;1598;49320
33;1243;8860
33;1721;69993
33;1178;149583
33;1179;142491
33;1199;48924
33;1176;118330
33;1131;19986
33;1177;129764
33;1133;8633
33;1722;94899
33;1180;14500
33;1410;82969
33;1723;5400
33;1244;4050
33;1338;59017
33;1247;51349
33;1724;100610
33;1234;7340
33;1235;57243
33;1238;174154
33;1240;11651
33;1241;37619
33;1249;41150
33;1250;322396
33;1248;286871
33;1253;34276
33;1254;79450
33;1252;9975
33;1599;54000
33;1256;70430
33;1255;165172
33;1257;96774
33;1258;8960
33;1259;44286
33;1261;15440
33;1260;40049
33;1600;9660
33;1343;78427
33;1262;32982
33;1725;107486
33;1344;316404
33;1263;54980
33;1264;40625
33;1726;190455
33;1265;60091
33;1266;52045
33;1727;190569
33;1267;52418
33;1728;44100
33;1379;78710
33;1268;17454
33;1270;100010
33;1562;39479
33;1567;61022
33;1269;31245
33;1563;32243
33;1349;88867
33;1271;19404
33;1564;81081
33;1565;25501
33;1351;8000
33;1272;27150
33;1472;46921
33;1274;51341
33;1572;60032
33;1275;41826
33;1273;22844
33;1390;16001
33;1388;169219
33;1389;36484
33;1391;12860
33;1566;12420
33;1523;10025
33;1385;149827
33;1392;26520
33;1524;11900
33;1394;153715
33;1631;137451
33;1619;1770
33;1395;72565
33;1364;15971
33;1365;9779
33;1569;12839
33;1475;69174
33;1601;46561
33;1602;36760
33;1397;33409
33;1398;114753
33;1571;7501
33;1399;19349
33;1400;50650
33;1478;11664
33;1401;17030
33;1366;37941
33;1404;93783
33;1482;42647
33;1406;25746
33;1688;103394
33;1407;25954
33;1574;43621
33;1531;11250
33;1412;89220
33;1575;36266
33;1603;50210
33;1577;90985
33;1413;123489
33;1414;131000
33;1579;17800
33;1421;85177
33;1417;14890
33;1415;145850
33;1416;228187
33;1580;55431
33;1418;106039
33;1408;83700
33;1367;55342
33;1368;23055
33;1331;71570
33;1330;138399
33;1409;58842
33;1370;104066
33;1332;12700
33;1484;180844
33;1490;75260
33;1333;4320
33;1334;5110
33;1335;29870
33;1371;177650
33;1336;13310
33;1372;36960
33;1337;20400
33;1411;77483
33;1245;15340
33;1373;5299
33;1374;14287
33;1578;25001
33;1339;12908
33;1340;15706
33;1341;22823
33;1375;139379
33;1487;32680
33;1342;33031
33;1376;150091
33;1520;6000
33;1377;3150
33;1345;13511
33;1378;57240
33;1346;91982
33;1347;75000
33;1380;47508
33;1348;6456
33;1350;17839
33;1381;8100
33;1352;56104
33;1276;14716
33;1353;46452
33;1581;8040
33;1423;43464
33;1424;20618
33;1425;25994
33;1521;87720
33;1583;71548
33;667;81659
33;1427;68299
33;1537;20461
33;1650;27788
33;1430;64610
33;1538;56080
33;1584;210500
33;1431;83345
33;1585;23125
33;1539;106515
33;1586;5100
33;1433;18700
33;1438;41112
33;1434;28706
33;1587;146082
33;1436;20306
33;1437;16779
33;675;141142
33;1439;7501
33;1441;20100
33;1548;46510
33;1442;1541762
33;380;40298
33;1547;63268
33;1444;37199
33;1550;12083
33;1445;18380
33;1446;27184
33;1447;38295
33;1460;1520
33;1450;7990
33;1522;22600
33;1109;39735
33;1452;30230
33;1555;37700
33;1285;26036
33;1455;339074
33;1120;101350
33;1558;18945
33;1457;67845
33;1559;22121
33;1459;64581
33;1458;67228
33;1461;21015
33;1462;38150
33;1630;152751
33;1528;12270
33;1464;41931
33;1463;14500
33;1465;15200
33;1467;17700
33;1466;39324
33;1469;12230
33;1468;134708
33;1568;123621
33;1471;61850
33;1470;64803
33;1473;6040
33;1570;27506
33;1479;11250
33;1474;44698
33;1476;6439
33;1477;101261
33;1632;100043
33;1480;26625
33;1576;86474
33;1483;22941
33;1485;43479
33;1582;91844
33;1633;316973
33;1486;13564
33;1481;35234
33;1488;6230
33;1491;9901
33;1492;23826
33;1494;11088
33;1493;3000
33;1608;143532
33;1609;150893
33;1610;108641
33;1611;119353
33;1612;138539
33;1613;52556
33;1614;106648
33;1615;179995
33;1616;2900
33;1617;101994
33;1525;40834
33;1618;101989
33;1620;109192
33;1526;16491
33;1527;81270
33;1529;12000
33;1530;39851
33;1419;160257
33;1428;17199
33;1532;26419
33;1420;90734
33;1422;74714
33;1429;10533
33;1533;21660
33;1534;41850
33;1621;3950
33;1535;126874
33;549;11369
33;1536;29130
33;1622;102350
33;1623;21640
33;1624;74512
33;1626;86198
33;1540;21700
33;1542;166510
33;1543;254403
33;1432;39834
33;1625;30078
33;1440;19950
33;1541;44809
33;1435;3320
33;1544;191905
33;1545;118722
33;1546;166344
33;1443;1622908
33;1549;71788
33;1627;106625
33;1551;242451
33;1448;52974
33;1449;38792
33;1453;21601
33;1456;120921
33;1552;19800
33;1553;45270
33;1628;17889
33;1554;43934
33;1556;199089
33;1634;109152
33;1635;71100
33;1636;47743
33;1637;29026
33;1638;9970
33;1639;23711
33;1640;22775
33;1641;18551
33;1643;111006
33;1642;113368
33;1644;20078
33;1645;99140
33;1646;121689
33;1647;42559
33;1648;18520
33;1649;20525
33;1557;8341
33;1651;83632
33;1652;47673
33;1653;12390
33;1654;15100
33;1656;32700
33;1657;11924
33;1659;33860
33;1658;120155
33;1660;134750
33;1661;12399
33;1629;124547
33;1662;10215
33;1451;14254
33;1663;60318
33;1664;23994
33;1665;5800
33;1667;14602
33;1666;30400
33;1668;6201
33;1669;41392
33;1670;6750
33;1671;32061
33;1675;57886
33;1676;11864
33;1672;14180
33;1673;11130
33;1674;6159
33;1677;43531
33;1678;16015
33;1679;7280
33;1680;44090
33;1681;11249
33;1682;36579
33;1683;25182
33;1560;20605
33;1685;17485
33;1686;6475
33;1687;23318
33;1690;1190000
33;1689;12296
33;1691;476000
33;1694;9810
33;1692;58049
33;1693;20900
33;1695;10980
33;1696;63263
33;1139;71085
33;1209;8663
33;1405;25000
33;1505;21545
33;1655;22730
33;509;10779
33;999;57819
33;1121;127487
33;1506;20981
33;1684;90200
33;31;21991
33;1528;12270
33;1573;66141
33;1499;170644
33;1393;6320
33;8;11601
